TransactionID,TransactionDate,TransactionAmount,TransactionType,AccountBalance,AccountID,CustomerAge,CustomerOccupation
507,2024-01-18,-4948,debit,71501,3,29,Technician
508,2024-01-06,-3610,debit,67891,3,29,Technician
509,2024-01-22,-340,debit,67551,3,29,Technician
510,2024-01-17,-4589,debit,62962,3,29,Technician
511,2024-01-17,-222,debit,62740,3,29,Technician
512,2024-01-27,-1346,debit,61394,3,29,Technician
513,2024-01-13,-1228,debit,60166,3,29,Technician
514,2024-01-23,-4301,debit,55865,3,29,Technician
515,2024-01-23,-1344,debit,54521,3,29,Technician
516,2024-01-04,-2663,debit,51858,3,29,Technician
517,2024-01-21,-924,debit,50934,3,29,Technician
518,2024-01-23,-3555,debit,47379,3,29,Technician
519,2024-01-26,-430,debit,46949,3,29,Technician
520,2024-01-07,-943,debit,46006,3,29,Technician
521,2024-02-01,57009,credit,103015,3,29,Technician
522,2024-02-05,-5128,debit,97887,3,29,Technician
523,2024-02-06,-5128,debit,92759,3,29,Technician
524,2024-02-07,-5128,debit,87631,3,29,Technician
525,2024-02-06,-2362,debit,85269,3,29,Technician
526,2024-02-17,-3527,debit,81742,3,29,Technician
527,2024-02-09,-1607,debit,80135,3,29,Technician
528,2024-02-07,-4248,debit,75887,3,29,Technician
529,2024-02-07,-2031,debit,73856,3,29,Technician
530,2024-02-03,-4951,debit,68905,3,29,Technician
531,2024-02-19,-1547,debit,67358,3,29,Technician
532,2024-02-08,-3637,debit,63721,3,29,Technician
533,2024-02-19,-1777,debit,61944,3,29,Technician
534,2024-02-14,-4123,debit,57821,3,29,Technician
535,2024-02-17,-405,debit,57416,3,29,Technician
536,2024-02-03,-4104,debit,53312,3,29,Technician
537,2024-02-27,-2489,debit,50823,3,29,Technician
538,2024-02-07,-4990,debit,45833,3,29,Technician
539,2024-02-14,-3383,debit,42450,3,29,Technician
540,2024-02-25,-3030,debit,39420,3,29,Technician
541,2024-02-14,-2762,debit,36658,3,29,Technician
542,2024-02-10,-810,debit,35848,3,29,Technician
543,2024-02-14,-1773,debit,34075,3,29,Technician
544,2024-02-07,-3799,debit,30276,3,29,Technician
545,2024-02-20,-1940,debit,28336,3,29,Technician
546,2024-02-17,-4825,debit,23511,3,29,Technician
547,2024-02-22,-531,debit,22980,3,29,Technician
548,2024-02-02,-3212,debit,19768,3,29,Technician
549,2024-02-21,-2276,debit,17492,3,29,Technician
550,2024-02-11,-3596,debit,13896,3,29,Technician
551,2024-02-12,-206,debit,13690,3,29,Technician
552,2024-02-16,-4965,debit,8725,3,29,Technician
553,2024-02-04,-2609,debit,6116,3,29,Technician
554,2024-02-14,-565,debit,5551,3,29,Technician
555,2024-02-09,-4764,debit,787,3,29,Technician
556,2024-02-08,-4343,debit,-3556,3,29,Technician
557,2024-02-13,-1854,debit,-5410,3,29,Technician
558,2024-02-24,-1155,debit,-6565,3,29,Technician
559,2024-02-02,-2796,debit,-9361,3,29,Technician
560,2024-02-03,-2371,debit,-11732,3,29,Technician
561,2024-03-02,57009,credit,45277,3,29,Technician
562,2024-03-06,-5128,debit,40149,3,29,Technician
563,2024-03-07,-5128,debit,35021,3,29,Technician
564,2024-03-08,-5128,debit,29893,3,29,Technician
565,2024-03-26,-4009,debit,25884,3,29,Technician
566,2024-03-03,-1030,debit,24854,3,29,Technician
567,2024-03-15,-4431,debit,20423,3,29,Technician
568,2024-03-09,-971,debit,19452,3,29,Technician
569,2024-03-25,-2339,debit,17113,3,29,Technician
570,2024-03-11,-1612,debit,15501,3,29,Technician
571,2024-03-22,-3048,debit,12453,3,29,Technician
572,2024-03-04,-3521,debit,8932,3,29,Technician
573,2024-03-09,-238,debit,8694,3,29,Technician
574,2024-03-25,-647,debit,8047,3,29,Technician
575,2024-03-11,-2816,debit,5231,3,29,Technician
576,2024-03-03,-3792,debit,1439,3,29,Technician
577,2024-03-12,-3610,debit,-2171,3,29,Technician
578,2024-03-12,-2202,debit,-4373,3,29,Technician
579,2024-03-27,-3683,debit,-8056,3,29,Technician
580,2024-03-25,-1873,debit,-9929,3,29,Technician
581,2024-03-20,-3952,debit,-13881,3,29,Technician
582,2024-03-14,-3575,debit,-17456,3,29,Technician
583,2024-03-04,-288,debit,-17744,3,29,Technician
584,2024-03-09,-4212,debit,-21956,3,29,Technician
585,2024-03-07,-1620,debit,-23576,3,29,Technician
586,2024-03-10,-4517,debit,-28093,3,29,Technician
587,2024-03-12,-3718,debit,-31811,3,29,Technician
588,2024-03-11,-506,debit,-32317,3,29,Technician
589,2024-03-24,-1369,debit,-33686,3,29,Technician
590,2024-03-20,-425,debit,-34111,3,29,Technician
591,2024-03-06,-2909,debit,-37020,3,29,Technician
592,2024-03-04,-4801,debit,-41821,3,29,Technician
593,2024-03-20,-1140,debit,-42961,3,29,Technician
594,2024-03-15,-2208,debit,-45169,3,29,Technician
595,2024-03-21,-4101,debit,-49270,3,29,Technician
596,2024-03-15,-2686,debit,-51956,3,29,Technician
597,2024-03-07,-1070,debit,-53026,3,29,Technician
598,2024-03-29,-579,debit,-53605,3,29,Technician
599,2024-03-23,-3851,debit,-57456,3,29,Technician
600,2024-03-10,-1395,debit,-58851,3,29,Technician
601,2024-04-01,57009,credit,-1842,3,29,Technician
602,2024-04-05,-5128,debit,-6970,3,29,Technician
603,2024-04-06,-5128,debit,-12098,3,29,Technician
604,2024-04-07,-5128,debit,-17226,3,29,Technician
605,2024-04-11,-3182,debit,-20408,3,29,Technician
606,2024-04-04,-4455,debit,-24863,3,29,Technician
607,2024-04-06,-2500,debit,-27363,3,29,Technician
608,2024-04-14,-3561,debit,-30924,3,29,Technician
609,2024-04-24,-3720,debit,-34644,3,29,Technician
610,2024-04-23,-1954,debit,-36598,3,29,Technician
611,2024-04-25,-3472,debit,-40070,3,29,Technician
612,2024-04-05,-4139,debit,-44209,3,29,Technician
613,2024-04-12,-3240,debit,-47449,3,29,Technician
614,2024-04-12,-1801,debit,-49250,3,29,Technician
615,2024-04-25,-507,debit,-49757,3,29,Technician
616,2024-04-12,-778,debit,-50535,3,29,Technician
617,2024-04-14,-2539,debit,-53074,3,29,Technician
618,2024-04-24,-3595,debit,-56669,3,29,Technician
619,2024-04-23,-3105,debit,-59774,3,29,Technician
620,2024-04-10,-3639,debit,-63413,3,29,Technician
621,2024-04-14,-1741,debit,-65154,3,29,Technician
622,2024-04-06,-2370,debit,-67524,3,29,Technician
623,2024-04-28,-923,debit,-68447,3,29,Technician
624,2024-04-04,-3650,debit,-72097,3,29,Technician
625,2024-04-15,-2443,debit,-74540,3,29,Technician
626,2024-04-18,-3314,debit,-77854,3,29,Technician
627,2024-04-22,-1292,debit,-79146,3,29,Technician
628,2024-04-25,-360,debit,-79506,3,29,Technician
629,2024-04-15,-2999,debit,-82505,3,29,Technician
630,2024-04-12,-2026,debit,-84531,3,29,Technician
631,2024-04-19,-289,debit,-84820,3,29,Technician
632,2024-04-10,-1962,debit,-86782,3,29,Technician
633,2024-04-23,-3812,debit,-90594,3,29,Technician
634,2024-04-05,-975,debit,-91569,3,29,Technician
635,2024-04-15,-4698,debit,-96267,3,29,Technician
636,2024-04-06,-3536,debit,-99803,3,29,Technician
637,2024-04-19,-1204,debit,-101007,3,29,Technician
638,2024-04-12,-1550,debit,-102557,3,29,Technician
639,2024-04-17,-3558,debit,-106115,3,29,Technician
640,2024-04-12,-4041,debit,-110156,3,29,Technician
641,2024-05-01,57009,credit,-53147,3,29,Technician
642,2024-05-05,-5128,debit,-58275,3,29,Technician
643,2024-05-06,-5128,debit,-63403,3,29,Technician
644,2024-05-07,-5128,debit,-68531,3,29,Technician
645,2024-05-24,-4482,debit,-73013,3,29,Technician
646,2024-05-16,-2671,debit,-75684,3,29,Technician
647,2024-05-26,-2155,debit,-77839,3,29,Technician
648,2024-05-04,-809,debit,-78648,3,29,Technician
649,2024-05-21,-1575,debit,-80223,3,29,Technician
650,2024-05-28,-1062,debit,-81285,3,29,Technician
651,2024-05-11,-4812,debit,-86097,3,29,Technician
652,2024-05-14,-2254,debit,-88351,3,29,Technician
653,2024-05-24,-904,debit,-89255,3,29,Technician
654,2024-05-13,-499,debit,-89754,3,29,Technician
655,2024-05-03,-999,debit,-90753,3,29,Technician
656,2024-05-10,-1886,debit,-92639,3,29,Technician
657,2024-05-28,-1453,debit,-94092,3,29,Technician
658,2024-05-16,-3771,debit,-97863,3,29,Technician
659,2024-05-23,-3224,debit,-101087,3,29,Technician
660,2024-05-16,-1069,debit,-102156,3,29,Technician
661,2024-05-04,-774,debit,-102930,3,29,Technician
662,2024-05-28,-3997,debit,-106927,3,29,Technician
663,2024-05-14,-212,debit,-107139,3,29,Technician
664,2024-05-26,-4684,debit,-111823,3,29,Technician
665,2024-05-21,-429,debit,-112252,3,29,Technician
666,2024-05-14,-497,debit,-112749,3,29,Technician
667,2024-05-28,-1865,debit,-114614,3,29,Technician
668,2024-05-22,-4379,debit,-118993,3,29,Technician
669,2024-05-23,-2210,debit,-121203,3,29,Technician
670,2024-05-09,-361,debit,-121564,3,29,Technician
671,2024-05-09,-764,debit,-122328,3,29,Technician
672,2024-05-15,-608,debit,-122936,3,29,Technician
673,2024-05-10,-4613,debit,-127549,3,29,Technician
674,2024-05-05,-455,debit,-128004,3,29,Technician
675,2024-05-05,-1046,debit,-129050,3,29,Technician
676,2024-05-17,-1915,debit,-130965,3,29,Technician
677,2024-05-26,-1672,debit,-132637,3,29,Technician
678,2024-05-08,-620,debit,-133257,3,29,Technician
679,2024-05-21,-1181,debit,-134438,3,29,Technician
680,2024-05-22,-4097,debit,-138535,3,29,Technician
681,2024-05-31,57009,credit,-81526,3,29,Technician
682,2024-06-04,-5128,debit,-86654,3,29,Technician
683,2024-06-05,-5128,debit,-91782,3,29,Technician
684,2024-06-06,-5128,debit,-96910,3,29,Technician
685,2024-06-14,-4943,debit,-101853,3,29,Technician
686,2024-06-11,-597,debit,-102450,3,29,Technician
687,2024-06-18,-1969,debit,-104419,3,29,Technician
688,2024-06-18,-2131,debit,-106550,3,29,Technician
689,2024-06-04,-3278,debit,-109828,3,29,Technician
690,2024-06-01,-3868,debit,-113696,3,29,Technician
691,2024-06-27,-3950,debit,-117646,3,29,Technician
692,2024-06-02,-2192,debit,-119838,3,29,Technician
693,2024-06-26,-1578,debit,-121416,3,29,Technician
694,2024-06-09,-2383,debit,-123799,3,29,Technician
695,2024-06-22,-1186,debit,-124985,3,29,Technician
696,2024-06-19,-3158,debit,-128143,3,29,Technician
697,2024-06-11,-1389,debit,-129532,3,29,Technician
698,2024-06-18,-2830,debit,-132362,3,29,Technician
699,2024-06-06,-3483,debit,-135845,3,29,Technician
700,2024-06-27,-3967,debit,-139812,3,29,Technician
701,2024-06-14,-1623,debit,-141435,3,29,Technician
702,2024-06-09,-2288,debit,-143723,3,29,Technician
703,2024-06-06,-3082,debit,-146805,3,29,Technician
704,2024-06-02,-2373,debit,-149178,3,29,Technician
705,2024-06-15,-904,debit,-150082,3,29,Technician
706,2024-06-20,-3785,debit,-153867,3,29,Technician
707,2024-06-24,-3996,debit,-157863,3,29,Technician
708,2024-06-26,-3852,debit,-161715,3,29,Technician
709,2024-06-16,-4170,debit,-165885,3,29,Technician
710,2024-06-03,-4944,debit,-170829,3,29,Technician
711,2024-06-02,-4486,debit,-175315,3,29,Technician
712,2024-06-10,-3776,debit,-179091,3,29,Technician
713,2024-06-05,-4871,debit,-183962,3,29,Technician
714,2024-06-11,-4386,debit,-188348,3,29,Technician
715,2024-06-12,-2505,debit,-190853,3,29,Technician
716,2024-06-13,-4367,debit,-195220,3,29,Technician
717,2024-06-18,-3876,debit,-199096,3,29,Technician
718,2024-06-15,-3012,debit,-202108,3,29,Technician
719,2024-06-11,-767,debit,-202875,3,29,Technician
720,2024-06-25,-578,debit,-203453,3,29,Technician
721,2024-01-02,61457,credit,102810,4,36,Analyst
722,2024-01-06,-7558,debit,95252,4,36,Analyst
723,2024-01-07,-7558,debit,87694,4,36,Analyst
724,2024-01-08,-7558,debit,80136,4,36,Analyst
725,2024-01-03,-2973,debit,77163,4,36,Analyst
726,2024-01-15,-548,debit,76615,4,36,Analyst
727,2024-01-14,-2121,debit,74494,4,36,Analyst
728,2024-01-28,-3980,debit,70514,4,36,Analyst
729,2024-01-05,-1079,debit,69435,4,36,Analyst
730,2024-01-06,-1379,debit,68056,4,36,Analyst
731,2024-01-16,-4703,debit,63353,4,36,Analyst
732,2024-01-25,-4748,debit,58605,4,36,Analyst
733,2024-01-07,-4196,debit,54409,4,36,Analyst
734,2024-01-15,-4386,debit,50023,4,36,Analyst
735,2024-01-15,-3198,debit,46825,4,36,Analyst
736,2024-01-27,-1041,debit,45784,4,36,Analyst
737,2024-01-15,-3338,debit,42446,4,36,Analyst
738,2024-01-11,-3029,debit,39417,4,36,Analyst
739,2024-01-21,-4871,debit,34546,4,36,Analyst
740,2024-01-23,-4904,debit,29642,4,36,Analyst
741,2024-01-20,-3631,debit,26011,4,36,Analyst
742,2024-01-19,-3196,debit,22815,4,36,Analyst
743,2024-01-19,-4972,debit,17843,4,36,Analyst
744,2024-01-22,-2600,debit,15243,4,36,Analyst
745,2024-01-15,-551,debit,14692,4,36,Analyst
746,2024-01-13,-3508,debit,11184,4,36,Analyst
747,2024-01-15,-2718,debit,8466,4,36,Analyst
748,2024-01-23,-1718,debit,6748,4,36,Analyst
749,2024-01-22,-902,debit,5846,4,36,Analyst
750,2024-01-13,-1625,debit,4221,4,36,Analyst
751,2024-01-20,-4735,debit,-514,4,36,Analyst
752,2024-01-12,-3230,debit,-3744,4,36,Analyst
753,2024-01-23,-2698,debit,-6442,4,36,Analyst
754,2024-01-16,-4589,debit,-11031,4,36,Analyst
755,2024-01-13,-1744,debit,-12775,4,36,Analyst
756,2024-01-19,-4596,debit,-17371,4,36,Analyst
757,2024-01-28,-2840,debit,-20211,4,36,Analyst
758,2024-01-27,-2755,debit,-22966,4,36,Analyst
759,2024-01-17,-2824,debit,-25790,4,36,Analyst
760,2024-01-20,-977,debit,-26767,4,36,Analyst
761,2024-02-01,61457,credit,34690,4,36,Analyst
762,2024-02-05,-7558,debit,27132,4,36,Analyst
763,2024-02-06,-7558,debit,19574,4,36,Analyst
764,2024-02-07,-7558,debit,12016,4,36,Analyst
765,2024-02-10,-4421,debit,7595,4,36,Analyst
766,2024-02-23,-4758,debit,2837,4,36,Analyst
767,2024-02-28,-1044,debit,1793,4,36,Analyst
768,2024-02-12,-1563,debit,230,4,36,Analyst
769,2024-02-21,-2784,debit,-2554,4,36,Analyst
770,2024-02-13,-2250,debit,-4804,4,36,Analyst
771,2024-02-24,-2398,debit,-7202,4,36,Analyst
772,2024-02-26,-662,debit,-7864,4,36,Analyst
773,2024-02-11,-765,debit,-8629,4,36,Analyst
774,2024-02-27,-3007,debit,-11636,4,36,Analyst
775,2024-02-13,-4724,debit,-16360,4,36,Analyst
776,2024-02-22,-1270,debit,-17630,4,36,Analyst
777,2024-02-13,-4254,debit,-21884,4,36,Analyst
778,2024-02-11,-4694,debit,-26578,4,36,Analyst
779,2024-02-15,-524,debit,-27102,4,36,Analyst
780,2024-02-08,-1221,debit,-28323,4,36,Analyst
781,2024-02-12,-4918,debit,-33241,4,36,Analyst
782,2024-02-09,-3777,debit,-37018,4,36,Analyst
783,2024-02-14,-2041,debit,-39059,4,36,Analyst
784,2024-02-15,-1896,debit,-40955,4,36,Analyst
785,2024-02-11,-2243,debit,-43198,4,36,Analyst
786,2024-02-20,-2328,debit,-45526,4,36,Analyst
787,2024-02-04,-3514,debit,-49040,4,36,Analyst
788,2024-02-23,-2924,debit,-51964,4,36,Analyst
789,2024-02-21,-4430,debit,-56394,4,36,Analyst
790,2024-02-25,-3405,debit,-59799,4,36,Analyst
791,2024-02-20,-1865,debit,-61664,4,36,Analyst
792,2024-02-25,-1869,debit,-63533,4,36,Analyst
793,2024-02-13,-2074,debit,-65607,4,36,Analyst
794,2024-02-04,-1146,debit,-66753,4,36,Analyst
795,2024-02-25,-1867,debit,-68620,4,36,Analyst
796,2024-02-06,-1641,debit,-70261,4,36,Analyst
797,2024-02-10,-929,debit,-71190,4,36,Analyst
798,2024-02-04,-347,debit,-71537,4,36,Analyst
799,2024-02-14,-3210,debit,-74747,4,36,Analyst
800,2024-02-20,-3194,debit,-77941,4,36,Analyst
801,2024-03-02,61457,credit,-16484,4,36,Analyst
802,2024-03-06,-7558,debit,-24042,4,36,Analyst
803,2024-03-07,-7558,debit,-31600,4,36,Analyst
804,2024-03-08,-7558,debit,-39158,4,36,Analyst
805,2024-03-19,-1602,debit,-40760,4,36,Analyst
806,2024-03-27,-3273,debit,-44033,4,36,Analyst
807,2024-03-18,-2392,debit,-46425,4,36,Analyst
808,2024-03-20,-3926,debit,-50351,4,36,Analyst
809,2024-03-15,-533,debit,-50884,4,36,Analyst
810,2024-03-28,-431,debit,-51315,4,36,Analyst
811,2024-03-18,-679,debit,-51994,4,36,Analyst
812,2024-03-16,-4032,debit,-56026,4,36,Analyst
813,2024-03-07,-673,debit,-56699,4,36,Analyst
814,2024-03-22,-1235,debit,-57934,4,36,Analyst
815,2024-03-24,-2826,debit,-60760,4,36,Analyst
816,2024-03-11,-3566,debit,-64326,4,36,Analyst
817,2024-03-05,-4629,debit,-68955,4,36,Analyst
818,2024-03-03,-2008,debit,-70963,4,36,Analyst
819,2024-03-05,-908,debit,-71871,4,36,Analyst
820,2024-03-04,-2325,debit,-74196,4,36,Analyst
821,2024-03-27,-4000,debit,-78196,4,36,Analyst
822,2024-03-10,-3567,debit,-81763,4,36,Analyst
823,2024-03-10,-1483,debit,-83246,4,36,Analyst
824,2024-03-26,-4986,debit,-88232,4,36,Analyst
825,2024-03-05,-407,debit,-88639,4,36,Analyst
826,2024-03-29,-3265,debit,-91904,4,36,Analyst
827,2024-03-16,-2843,debit,-94747,4,36,Analyst
828,2024-03-24,-2129,debit,-96876,4,36,Analyst
829,2024-03-09,-1048,debit,-97924,4,36,Analyst
830,2024-03-05,-3274,debit,-101198,4,36,Analyst
831,2024-03-25,-3488,debit,-104686,4,36,Analyst
832,2024-03-24,-2494,debit,-107180,4,36,Analyst
833,2024-03-10,-4501,debit,-111681,4,36,Analyst
834,2024-03-20,-1505,debit,-113186,4,36,Analyst
835,2024-03-25,-2156,debit,-115342,4,36,Analyst
836,2024-03-28,-1345,debit,-116687,4,36,Analyst
837,2024-03-29,-4263,debit,-120950,4,36,Analyst
838,2024-03-08,-3837,debit,-124787,4,36,Analyst
839,2024-03-25,-665,debit,-125452,4,36,Analyst
840,2024-03-22,-355,debit,-125807,4,36,Analyst
841,2024-04-01,61457,credit,-64350,4,36,Analyst
842,2024-04-05,-7558,debit,-71908,4,36,Analyst
843,2024-04-06,-7558,debit,-79466,4,36,Analyst
844,2024-04-07,-7558,debit,-87024,4,36,Analyst
845,2024-04-02,-1951,debit,-88975,4,36,Analyst
846,2024-04-17,-2947,debit,-91922,4,36,Analyst
847,2024-04-03,-4599,debit,-96521,4,36,Analyst
848,2024-04-21,-3805,debit,-100326,4,36,Analyst
849,2024-04-25,-1862,debit,-102188,4,36,Analyst
850,2024-04-13,-1706,debit,-103894,4,36,Analyst
851,2024-04-23,-1649,debit,-105543,4,36,Analyst
852,2024-04-26,-1238,debit,-106781,4,36,Analyst
853,2024-04-23,-462,debit,-107243,4,36,Analyst
854,2024-04-06,-1964,debit,-109207,4,36,Analyst
855,2024-04-23,-3237,debit,-112444,4,36,Analyst
856,2024-04-10,-1295,debit,-113739,4,36,Analyst
857,2024-04-28,-2457,debit,-116196,4,36,Analyst
858,2024-04-24,-4879,debit,-121075,4,36,Analyst
859,2024-04-03,-848,debit,-121923,4,36,Analyst
860,2024-04-04,-4644,debit,-126567,4,36,Analyst
861,2024-04-25,-1973,debit,-128540,4,36,Analyst
862,2024-04-25,-391,debit,-128931,4,36,Analyst
863,2024-04-10,-3241,debit,-132172,4,36,Analyst
864,2024-04-12,-1155,debit,-133327,4,36,Analyst
865,2024-04-03,-2052,debit,-135379,4,36,Analyst
866,2024-04-27,-2894,debit,-138273,4,36,Analyst
867,2024-04-19,-4502,debit,-142775,4,36,Analyst
868,2024-04-18,-700,debit,-143475,4,36,Analyst
869,2024-04-24,-3410,debit,-146885,4,36,Analyst
870,2024-04-21,-2351,debit,-149236,4,36,Analyst
871,2024-04-19,-3170,debit,-152406,4,36,Analyst
872,2024-04-18,-1603,debit,-154009,4,36,Analyst
873,2024-04-22,-1035,debit,-155044,4,36,Analyst
874,2024-04-18,-3384,debit,-158428,4,36,Analyst
875,2024-04-27,-443,debit,-158871,4,36,Analyst
876,2024-04-04,-511,debit,-159382,4,36,Analyst
877,2024-04-03,-375,debit,-159757,4,36,Analyst
878,2024-04-15,-4545,debit,-164302,4,36,Analyst
879,2024-04-12,-3802,debit,-168104,4,36,Analyst
880,2024-04-04,-2178,debit,-170282,4,36,Analyst
881,2024-05-01,61457,credit,-108825,4,36,Analyst
882,2024-05-05,-7558,debit,-116383,4,36,Analyst
883,2024-05-06,-7558,debit,-123941,4,36,Analyst
884,2024-05-07,-7558,debit,-131499,4,36,Analyst
885,2024-05-10,-3053,debit,-134552,4,36,Analyst
886,2024-05-23,-3520,debit,-138072,4,36,Analyst
887,2024-05-05,-2588,debit,-140660,4,36,Analyst
888,2024-05-08,-781,debit,-141441,4,36,Analyst
889,2024-05-08,-542,debit,-141983,4,36,Analyst
890,2024-05-16,-637,debit,-142620,4,36,Analyst
891,2024-05-21,-2001,debit,-144621,4,36,Analyst
892,2024-05-24,-285,debit,-144906,4,36,Analyst
893,2024-05-05,-1116,debit,-146022,4,36,Analyst
894,2024-05-16,-2462,debit,-148484,4,36,Analyst
895,2024-05-08,-4606,debit,-153090,4,36,Analyst
896,2024-05-25,-2953,debit,-156043,4,36,Analyst
897,2024-05-11,-4113,debit,-160156,4,36,Analyst
898,2024-05-11,-3730,debit,-163886,4,36,Analyst
899,2024-05-25,-2506,debit,-166392,4,36,Analyst
900,2024-05-26,-3758,debit,-170150,4,36,Analyst
901,2024-05-02,-2931,debit,-173081,4,36,Analyst
902,2024-05-12,-1626,debit,-174707,4,36,Analyst
903,2024-05-07,-2780,debit,-177487,4,36,Analyst
904,2024-05-11,-432,debit,-177919,4,36,Analyst
905,2024-05-14,-4893,debit,-182812,4,36,Analyst
906,2024-05-05,-4606,debit,-187418,4,36,Analyst
907,2024-05-08,-1870,debit,-189288,4,36,Analyst
908,2024-05-25,-2688,debit,-191976,4,36,Analyst
909,2024-05-22,-2072,debit,-194048,4,36,Analyst
910,2024-05-19,-2148,debit,-196196,4,36,Analyst
911,2024-05-02,-2111,debit,-198307,4,36,Analyst
912,2024-05-23,-2732,debit,-201039,4,36,Analyst
913,2024-05-06,-375,debit,-201414,4,36,Analyst
914,2024-05-28,-2223,debit,-203637,4,36,Analyst
915,2024-05-16,-2872,debit,-206509,4,36,Analyst
916,2024-05-24,-1051,debit,-207560,4,36,Analyst
917,2024-05-27,-390,debit,-207950,4,36,Analyst
918,2024-05-16,-1592,debit,-209542,4,36,Analyst
919,2024-05-13,-3853,debit,-213395,4,36,Analyst
920,2024-05-12,-2005,debit,-215400,4,36,Analyst
921,2024-05-31,61457,credit,-153943,4,36,Analyst
922,2024-06-04,-7558,debit,-161501,4,36,Analyst
923,2024-06-05,-7558,debit,-169059,4,36,Analyst
924,2024-06-06,-7558,debit,-176617,4,36,Analyst
925,2024-06-08,-407,debit,-177024,4,36,Analyst
926,2024-06-27,-3503,debit,-180527,4,36,Analyst
927,2024-06-09,-282,debit,-180809,4,36,Analyst
928,2024-06-06,-2522,debit,-183331,4,36,Analyst
929,2024-06-17,-1594,debit,-184925,4,36,Analyst
930,2024-06-05,-3862,debit,-188787,4,36,Analyst
931,2024-06-20,-1027,debit,-189814,4,36,Analyst
932,2024-06-06,-2865,debit,-192679,4,36,Analyst
933,2024-06-21,-241,debit,-192920,4,36,Analyst
934,2024-06-23,-4580,debit,-197500,4,36,Analyst
935,2024-06-23,-416,debit,-197916,4,36,Analyst
936,2024-06-01,-4923,debit,-202839,4,36,Analyst
937,2024-06-23,-2883,debit,-205722,4,36,Analyst
938,2024-06-26,-3605,debit,-209327,4,36,Analyst
939,2024-06-22,-3431,debit,-212758,4,36,Analyst
940,2024-06-26,-4848,debit,-217606,4,36,Analyst
941,2024-06-11,-1075,debit,-218681,4,36,Analyst
942,2024-06-21,-2000,debit,-220681,4,36,Analyst
943,2024-06-11,-4835,debit,-225516,4,36,Analyst
944,2024-06-23,-1322,debit,-226838,4,36,Analyst
945,2024-06-05,-956,debit,-227794,4,36,Analyst
